,id_venta,id_producto,cantidad,fecha,id_cliente
47813,V000860,P0456,1,2021-04-29,C0122
47814,V002030,P0113,4,2020-07-10,C0150
47815,V002162,P0150,4,2020-06-08,C0200
47816,V006515,P0044,8,2023-07-31,C0230
47817,V000595,P0103,8,2020-04-24,C0003
47818,V005830,P0263,8,2020-01-02,C0124
47819,V004701,P0489,1,2020-10-27,C0240
47820,V006605,P0348,7,2024-06-12,C0089
47821,V007893,P0557,7,2022-09-02,C0190
47822,V003638,P0238,8,2022-08-10,C0032
47823,V003541,P0133,1,2022-11-12,C0011
47824,V000530,P0592,2,2023-02-28,C0064
47825,V002254,P0157,8,2022-03-30,C0156
47826,V002271,P0236,1,2020-09-24,C0163
47827,V000958,P0155,8,2023-09-06,C0156
47828,V006601,P0247,6,2023-10-03,C0069
47829,V001764,P0242,4,2024-06-20,C0246
47830,V003572,P0043,1,2022-07-12,C0096
47831,V003481,P0098,4,2024-02-02,C0089
47832,V006605,P0279,7,2024-06-12,C0089
47833,V001463,P0489,9,2020-11-09,C0243
47834,V000411,P0491,6,2023-11-09,C0061
47835,V002371,P0550,9,2020-12-16,C0059
47836,V005361,P0004,5,2022-03-31,C0158
47837,V004424,P0513,5,2024-06-07,C0081
47838,V007184,P0324,2,2021-08-24,C0184
47839,V007714,P0317,7,2023-12-25,C0081
47840,V007141,P0199,2,2020-08-23,C0206
47841,V000009,P0561,10,2020-10-20,C0221
47842,V006197,P0158,4,2022-08-16,C0061
47843,V006932,P0002,7,2021-04-24,C0039
47844,V000493,P0232,4,2022-08-16,C0149
47845,V005750,P0289,4,2023-11-10,C0164
47846,V005243,P0121,2,2022-09-06,C0299
47847,V001579,P0342,9,2024-01-12,C0041
47848,V001991,P0547,2,2022-07-18,C0166
47849,V007460,P0040,10,2020-01-10,C0049
47850,V005089,P0587,1,2020-12-01,C0051
47851,V003746,P0390,4,2023-08-20,C0195
47852,V004840,P0119,4,2021-10-23,C0099
47853,V004130,P0356,10,2020-10-29,C0213
47854,V000099,P0381,7,2024-06-07,C0181
47855,V003828,P0204,7,2024-05-20,C0144
47856,V002793,P0019,3,2020-02-09,C0123
47857,V000301,P0305,10,2021-01-12,C0037
47858,V007484,P0492,2,2023-02-15,C0250
47859,V001283,P0283,10,2024-03-17,C0210
47860,V002798,P0440,4,2020-07-04,C0265
47861,V005242,P0400,4,2022-01-21,C0163
47862,V006720,P0213,7,2021-03-29,C0133
47863,V006022,P0584,3,2021-12-05,C0067
47864,V002354,P0172,5,2022-07-09,C0173
47865,V001377,P0415,2,2022-04-21,C0165
47866,V001960,P0597,2,2021-02-17,C0230
47867,V003276,P0531,7,2022-04-03,C0220
47868,V007828,P0581,3,2023-09-26,C0131
47869,V004995,P0432,2,2022-10-05,C0232
47870,V002109,P0247,5,2022-11-09,C0282
47871,V003736,P0324,2,2022-08-06,C0030
47872,V002829,P0488,3,2023-10-20,C0076
47873,V004709,P0499,2,2023-11-16,C0250
47874,V007883,P0181,6,2022-04-12,C0064
47875,V006394,P0129,6,2023-03-23,C0044
47876,V006061,P0307,7,2022-03-07,C0210
47877,V001571,P0306,10,2020-06-08,C0181
47878,V005581,P0082,10,2020-03-20,C0183
47879,V000693,P0589,6,2020-11-28,C0074
47880,V002229,P0583,1,2022-07-30,C0282
47881,V007770,P0028,5,2023-05-05,C0265
47882,V000092,P0269,7,2023-07-12,C0075
47883,V006083,P0082,10,2021-07-31,C0041
47884,V003099,P0540,6,2023-03-11,C0198
47885,V007500,P0171,7,2023-05-15,C0228
47886,V002497,P0376,1,2022-02-22,C0132
47887,V004638,P0056,8,2020-06-19,C0232
47888,V006194,P0103,8,2023-06-18,C0129
47889,V007246,P0255,4,2023-07-23,C0195
47890,V007776,P0463,4,2023-09-13,C0090
47891,V001994,P0056,9,2022-02-17,C0067
47892,V007587,P0484,10,2023-08-07,C0300
47893,V007772,P0201,5,2021-08-25,C0221
47894,V000493,P0378,3,2022-08-16,C0149
47895,V001363,P0296,8,2024-07-09,C0186
47896,V000309,P0170,9,2021-07-31,C0021
47897,V004592,P0441,7,2020-05-05,C0216
47898,V006734,P0296,4,2021-09-23,C0200
47899,V003435,P0522,2,2020-02-28,C0214
47900,V000715,P0172,5,2020-10-10,C0034
47901,V007257,P0264,10,2020-11-28,C0297
47902,V000104,P0284,1,2020-11-30,C0017
47903,V004309,P0337,2,2021-09-10,C0093
47904,V003290,P0022,2,2020-09-01,C0041
47905,V001436,P0488,3,2024-05-19,C0164
47906,V000905,P0441,1,2023-02-23,C0221
47907,V007948,P0465,8,2020-01-04,C0188
47908,V003935,P0510,4,2020-12-08,C0230
47909,V000625,P0071,10,2020-08-30,C0090
47910,V006732,P0581,4,2020-09-13,C0253
47911,V000291,P0522,1,2021-09-25,C0164
47912,V001042,P0197,8,2021-06-17,C0033
47913,V007968,P0289,1,2021-12-22,C0070
47914,V007327,P0150,2,2024-02-08,C0251
47915,V002414,P0385,8,2022-09-18,C0166
47916,V006007,P0257,9,2023-03-12,C0043
47917,V002664,P0434,10,2021-05-19,C0220
47918,V004125,P0100,1,2020-01-29,C0264
47919,V000590,P0141,8,2021-08-18,C0120
47920,V005344,P0454,3,2020-06-13,C0003
47921,V001031,P0264,8,2022-07-23,C0206
47922,V003708,P0031,2,2021-08-10,C0174
47923,V002834,P0573,9,2021-05-15,C0216
47924,V001883,P0526,6,2022-10-27,C0109
47925,V001002,P0205,1,2020-10-23,C0038
47926,V004453,P0555,10,2022-07-06,C0071
47927,V006317,P0206,4,2024-05-10,C0142
47928,V006170,P0021,10,2021-07-17,C0145
47929,V006299,P0354,9,2022-07-11,C0218
47930,V005184,P0423,1,2024-02-24,C0116
47931,V002523,P0583,10,2024-06-18,C0127
47932,V000201,P0057,4,2020-08-03,C0238
47933,V002992,P0491,5,2022-05-08,C0173
47934,V000312,P0206,3,2024-02-04,C0129
47935,V000942,P0122,9,2024-01-07,C0275
47936,V001344,P0176,7,2024-01-27,C0133
47937,V007925,P0397,1,2021-05-22,C0064
47938,V001561,P0155,7,2020-05-03,C0015
47939,V000684,P0393,7,2022-12-24,C0096
47940,V001346,P0460,5,2020-01-07,C0025
47941,V003576,P0348,4,2022-09-30,C0164
47942,V004590,P0458,6,2024-01-23,C0017
47943,V006368,P0031,9,2020-01-31,C0138
47944,V006478,P0158,1,2022-12-27,C0138
47945,V001380,P0253,5,2021-12-05,C0265
47946,V001737,P0438,7,2022-04-15,C0188
47947,V007679,P0227,4,2021-11-27,C0001
47948,V005042,P0193,6,2021-12-22,C0295
47949,V007637,P0093,5,2021-10-29,C0281
47950,V000001,P0440,8,2023-11-22,C0129
47951,V003432,P0560,3,2024-05-16,C0249
47952,V005616,P0592,9,2020-07-16,C0216
47953,V000921,P0002,4,2023-01-28,C0256
47954,V004914,P0022,9,2023-07-29,C0203
47955,V006121,P0202,10,2021-03-01,C0213
47956,V005877,P0334,6,2021-03-27,C0064
47957,V003049,P0492,6,2022-10-17,C0081
47958,V000021,P0337,8,2022-05-16,C0049
47959,V006130,P0103,5,2020-04-29,C0185
47960,V001934,P0285,3,2020-08-01,C0120
47961,V005460,P0205,5,2023-12-26,C0198
47962,V006119,P0527,5,2020-11-16,C0256
47963,V004774,P0485,1,2021-05-14,C0039
47964,V001417,P0138,5,2024-05-31,C0216
47965,V003619,P0344,5,2021-12-18,C0036
47966,V003902,P0495,9,2022-08-01,C0138
47967,V001215,P0327,1,2023-09-04,C0147
47968,V004593,P0016,1,2021-07-25,C0035
47969,V004130,P0161,8,2020-10-29,C0213
47970,V006500,P0537,5,2022-07-14,C0093
47971,V005469,P0233,2,2024-07-01,C0251
47972,V002464,P0556,6,2022-08-30,C0270
47973,V001641,P0096,10,2021-08-22,C0237
47974,V004710,P0598,6,2023-03-12,C0038
47975,V002210,P0338,4,2024-02-07,C0187
47976,V005533,P0179,7,2020-11-11,C0072
47977,V002461,P0435,4,2020-02-29,C0260
47978,V001632,P0544,2,2020-04-01,C0166
47979,V004976,P0199,3,2020-01-23,C0032
47980,V000533,P0588,4,2023-11-10,C0154
47981,V006947,P0483,5,2020-01-31,C0238
47982,V007756,P0388,2,2022-05-07,C0228
47983,V002049,P0138,8,2023-09-02,C0149
47984,V002747,P0354,8,2020-12-03,C0210
47985,V002289,P0401,8,2020-06-10,C0209
47986,V001116,P0523,4,2023-08-05,C0260
47987,V003549,P0556,9,2020-04-18,C0164
47988,V003249,P0452,7,2021-12-07,C0285
47989,V003384,P0320,6,2023-12-06,C0093
47990,V000358,P0532,5,2022-03-30,C0088
47991,V006875,P0206,6,2020-01-19,C0050
47992,V001973,P0509,9,2020-03-06,C0243
47993,V000644,P0495,3,2021-08-03,C0038
47994,V003489,P0563,7,2020-06-05,C0051
47995,V006994,P0297,5,2020-06-02,C0051
47996,V002017,P0023,3,2021-03-15,C0198
47997,V003438,P0498,2,2023-02-23,C0099
47998,V003426,P0287,2,2023-10-01,C0132
47999,V001305,P0179,8,2024-07-08,C0041
48000,V007829,P0261,6,2024-01-29,C0042
48001,V004389,P0591,3,2024-01-06,C0145
48002,V003580,P0113,6,2023-01-20,C0244
48003,V004072,P0310,3,2024-06-21,C0076
48004,V005803,P0096,1,2020-11-03,C0032
48005,V001560,P0561,8,2022-02-19,C0232
48006,V006992,P0241,2,2021-03-28,C0124
48007,V006131,P0245,4,2021-08-10,C0300
48008,V004286,P0076,6,2022-09-08,C0283
48009,V006559,P0439,8,2020-03-09,C0092
48010,V007637,P0087,3,2021-10-29,C0281
48011,V005194,P0515,8,2020-06-17,C0228
48012,V000193,P0488,5,2024-03-03,C0042
48013,V000529,P0184,1,2020-04-03,C0031
48014,V005318,P0441,4,2022-10-30,C0075
48015,V000205,P0355,6,2023-09-25,C0297
48016,V003123,P0110,10,2022-05-31,C0001
48017,V002467,P0046,4,2022-02-25,C0072
48018,V002798,P0359,7,2020-07-04,C0265
48019,V007237,P0135,4,2023-11-17,C0247
48020,V004574,P0427,10,2021-05-24,C0244
48021,V000460,P0187,8,2021-06-21,C0262
48022,V004391,P0439,6,2021-01-21,C0137
48023,V003577,P0205,10,2021-07-31,C0027
48024,V004360,P0456,8,2022-11-18,C0209
48025,V007529,P0120,10,2022-04-12,C0279
48026,V007041,P0181,10,2020-11-29,C0251
48027,V004500,P0580,5,2021-03-16,C0034
48028,V007307,P0337,10,2021-04-07,C0159
48029,V003361,P0576,1,2024-03-11,C0209
48030,V000149,P0013,1,2020-01-25,C0159
48031,V000451,P0297,9,2024-04-10,C0133
48032,V005537,P0327,2,2021-03-20,C0065
48033,V002929,P0061,3,2021-12-03,C0164
48034,V005108,P0119,3,2021-01-29,C0224
48035,V003128,P0065,1,2021-12-18,C0197
48036,V006422,P0388,5,2024-01-21,C0218
48037,V005088,P0592,10,2022-06-30,C0112
48038,V004618,P0343,10,2022-01-02,C0216
48039,V003893,P0001,4,2021-06-14,C0053
48040,V007014,P0556,10,2022-03-07,C0234
48041,V002031,P0483,2,2021-10-10,C0127
48042,V001622,P0021,8,2022-11-04,C0035
48043,V004402,P0179,3,2022-06-26,C0234
48044,V003650,P0088,6,2021-04-04,C0034
48045,V001705,P0278,10,2020-08-26,C0089
48046,V003482,P0534,4,2023-07-22,C0099
48047,V001486,P0514,2,2022-08-08,C0222
48048,V006999,P0001,2,2021-12-18,C0036
48049,V007719,P0423,8,2023-06-05,C0001
48050,V005505,P0523,5,2020-04-15,C0090
48051,V003725,P0275,7,2022-12-12,C0261
48052,V005951,P0142,1,2024-01-30,C0078
48053,V004718,P0383,5,2023-02-24,C0216
48054,V002541,P0389,1,2024-05-02,C0037
48055,V001370,P0205,10,2021-02-17,C0167
48056,V007576,P0523,9,2023-08-13,C0214
48057,V002509,P0556,4,2022-10-21,C0249
48058,V000018,P0101,10,2021-03-05,C0291
48059,V000671,P0158,6,2020-01-17,C0162
48060,V002437,P0226,10,2023-10-18,C0067
48061,V006045,P0323,2,2022-08-11,C0255
48062,V001347,P0269,5,2021-03-16,C0147
48063,V003847,P0345,5,2024-01-17,C0226
48064,V005867,P0563,7,2022-07-03,C0187
48065,V004301,P0270,1,2024-03-12,C0283
48066,V001206,P0318,9,2020-07-25,C0215
48067,V001286,P0101,7,2022-07-26,C0185
48068,V004231,P0119,8,2023-11-21,C0206
48069,V003017,P0057,5,2023-08-10,C0125
48070,V002386,P0553,2,2021-10-15,C0046
48071,V001192,P0583,2,2021-09-22,C0204
48072,V005685,P0440,6,2024-03-20,C0152
48073,V006024,P0053,7,2021-07-07,C0039
48074,V003722,P0183,8,2021-12-24,C0026
48075,V000961,P0187,6,2023-09-09,C0104
48076,V007305,P0475,5,2023-07-26,C0258
48077,V006219,P0236,6,2023-10-22,C0285
48078,V005708,P0085,6,2024-05-22,C0185
48079,V000648,P0196,10,2023-07-08,C0163
48080,V000003,P0063,2,2020-04-20,C0031
48081,V001111,P0131,1,2022-06-04,C0183
48082,V001610,P0266,7,2020-06-24,C0101
48083,V006965,P0198,3,2021-05-18,C0178
48084,V001994,P0354,8,2022-02-17,C0067
48085,V006101,P0242,4,2020-10-14,C0117
48086,V005225,P0493,2,2021-09-10,C0114
48087,V004975,P0539,9,2020-05-06,C0208
48088,V005445,P0021,3,2022-11-28,C0237
48089,V002458,P0315,4,2022-12-07,C0082
48090,V001732,P0023,1,2023-09-20,C0279
48091,V007616,P0441,6,2024-04-11,C0005
48092,V006489,P0163,5,2020-04-01,C0104
48093,V005769,P0184,7,2022-10-27,C0043
48094,V000800,P0437,3,2022-05-02,C0099
48095,V007240,P0205,7,2020-03-12,C0232
48096,V000529,P0089,7,2020-04-03,C0031
48097,V006412,P0303,1,2022-11-11,C0060
48098,V002008,P0145,5,2022-05-24,C0049
48099,V002715,P0011,9,2020-01-19,C0294
48100,V000334,P0035,2,2020-11-16,C0119
48101,V005648,P0552,10,2023-10-14,C0148
48102,V003084,P0089,1,2020-02-23,C0039
48103,V000552,P0001,7,2024-03-02,C0004
48104,V003580,P0412,1,2023-01-20,C0244
48105,V003243,P0014,5,2021-11-20,C0258
48106,V004104,P0546,10,2022-01-17,C0156
48107,V002161,P0232,3,2022-12-10,C0184
48108,V004650,P0247,10,2021-04-18,C0169
48109,V001772,P0115,10,2022-07-23,C0244
48110,V004104,P0572,8,2022-01-17,C0156
48111,V001817,P0091,5,2023-11-30,C0283
48112,V000770,P0218,2,2022-01-21,C0169
48113,V000047,P0019,7,2020-09-22,C0078
48114,V005580,P0417,10,2021-12-15,C0089
48115,V007848,P0199,6,2024-03-17,C0007
48116,V005324,P0097,2,2020-07-30,C0059
48117,V006742,P0078,5,2020-06-13,C0294
48118,V000836,P0545,4,2023-09-17,C0205
48119,V000759,P0261,3,2021-09-10,C0161
48120,V000750,P0180,8,2022-01-10,C0261
48121,V004660,P0123,5,2022-01-24,C0181
48122,V007589,P0556,1,2022-11-23,C0002
48123,V006514,P0498,10,2024-04-21,C0069
48124,V003973,P0539,1,2020-03-29,C0015
48125,V001492,P0232,7,2023-06-07,C0027
48126,V004785,P0299,1,2020-06-14,C0084
48127,V007132,P0297,4,2020-02-22,C0279
48128,V005466,P0323,4,2023-12-07,C0129
48129,V007441,P0511,4,2020-07-25,C0249
48130,V003869,P0192,6,2024-04-03,C0262
48131,V001069,P0268,8,2021-06-24,C0044
48132,V002328,P0236,3,2023-01-05,C0027
48133,V001501,P0197,3,2024-03-17,C0057
48134,V005718,P0179,10,2022-01-30,C0124
48135,V000432,P0348,1,2021-12-30,C0129
48136,V005561,P0305,8,2023-06-01,C0147
48137,V007508,P0421,6,2020-04-04,C0166
48138,V005437,P0110,3,2020-11-09,C0230
48139,V002426,P0489,6,2021-11-19,C0251
48140,V002158,P0396,4,2024-01-13,C0061
48141,V006043,P0461,1,2022-05-03,C0053
48142,V001337,P0474,9,2023-12-18,C0253
48143,V000912,P0122,3,2024-03-30,C0114
48144,V007757,P0518,2,2021-06-12,C0204
48145,V006536,P0160,2,2020-04-16,C0154
48146,V007661,P0257,6,2023-05-02,C0238
48147,V004311,P0537,1,2020-11-08,C0169
48148,V006280,P0213,4,2023-04-14,C0037
48149,V002600,P0136,5,2022-01-17,C0194
48150,V002599,P0261,8,2021-10-03,C0027
48151,V007221,P0540,7,2023-06-02,C0166
48152,V006501,P0035,1,2022-03-06,C0197
48153,V001718,P0542,8,2020-04-23,C0211
48154,V000890,P0151,2,2021-02-01,C0044
48155,V000743,P0116,9,2024-03-26,C0238
48156,V004559,P0375,5,2024-06-12,C0178
48157,V002046,P0512,5,2020-10-03,C0158
48158,V004634,P0397,7,2022-02-09,C0260
48159,V005144,P0003,8,2023-10-26,C0183
48160,V007129,P0341,2,2023-01-23,C0073
48161,V006549,P0181,7,2022-11-11,C0164
48162,V005704,P0579,1,2020-07-09,C0089
48163,V004396,P0338,3,2020-08-19,C0166
48164,V006772,P0481,1,2022-12-17,C0255
48165,V006485,P0411,2,2022-05-01,C0001
48166,V004867,P0157,3,2024-02-09,C0134
48167,V001223,P0543,3,2021-12-27,C0251
48168,V006286,P0448,10,2021-08-05,C0143
48169,V000081,P0057,1,2022-01-12,C0190
48170,V006666,P0133,4,2023-02-15,C0163
48171,V007526,P0216,1,2020-07-17,C0086
48172,V001153,P0204,3,2023-04-04,C0244
48173,V002551,P0576,8,2024-04-28,C0275
48174,V006710,P0440,2,2023-02-08,C0250
48175,V006783,P0426,10,2020-01-22,C0069
48176,V005430,P0422,4,2024-04-15,C0143
48177,V005504,P0089,6,2022-06-29,C0025
48178,V004590,P0337,3,2024-01-23,C0017
48179,V006562,P0097,2,2021-08-15,C0237
48180,V001303,P0314,7,2020-07-11,C0076
48181,V005450,P0173,3,2023-10-19,C0208
48182,V004931,P0209,8,2020-10-21,C0073
48183,V004962,P0471,3,2022-11-17,C0250
48184,V000418,P0364,2,2021-01-03,C0198
48185,V002969,P0068,5,2020-02-05,C0112
48186,V000787,P0425,7,2020-07-28,C0255
48187,V000999,P0339,10,2020-04-25,C0144
48188,V002104,P0573,8,2020-06-09,C0034
48189,V005305,P0456,6,2020-08-14,C0255
48190,V003927,P0381,10,2021-11-25,C0129
48191,V003299,P0133,5,2021-03-18,C0089
48192,V005611,P0122,9,2023-04-10,C0253
48193,V003044,P0557,4,2020-10-31,C0185
48194,V003723,P0292,6,2020-04-13,C0224
48195,V004735,P0558,2,2021-03-07,C0114
48196,V002556,P0392,3,2022-02-28,C0071
48197,V005843,P0124,1,2021-02-20,C0139
48198,V003435,P0448,9,2020-02-28,C0214
48199,V003356,P0400,3,2021-03-29,C0071
48200,V000379,P0180,5,2021-08-18,C0057
48201,V002740,P0264,4,2020-09-12,C0249
48202,V006753,P0481,3,2023-08-01,C0283
48203,V001358,P0077,10,2022-12-02,C0197
48204,V001942,P0419,10,2023-07-15,C0033
48205,V000375,P0438,5,2021-01-11,C0058
48206,V004983,P0477,9,2022-09-24,C0030
48207,V003934,P0389,4,2021-08-21,C0283
48208,V002295,P0155,10,2023-07-22,C0229
48209,V006435,P0327,9,2020-06-20,C0167
48210,V000053,P0481,9,2024-03-22,C0253
48211,V007008,P0460,1,2023-08-20,C0200
48212,V004449,P0591,4,2022-01-13,C0204
48213,V001303,P0584,7,2020-07-11,C0076
48214,V000896,P0339,9,2020-01-19,C0071
48215,V002091,P0088,5,2023-12-29,C0161
48216,V001405,P0580,5,2024-01-17,C0297
48217,V000155,P0536,10,2020-02-11,C0133
48218,V001459,P0203,9,2023-10-31,C0132
48219,V003335,P0556,1,2020-01-11,C0145
48220,V004264,P0200,3,2020-01-13,C0025
48221,V004710,P0229,9,2023-03-12,C0038
48222,V006082,P0229,10,2020-01-25,C0278
48223,V003775,P0238,7,2022-04-04,C0126
48224,V007308,P0019,7,2021-02-28,C0166
48225,V005916,P0172,6,2023-10-21,C0271
48226,V003490,P0588,6,2023-04-01,C0278
48227,V004125,P0580,2,2020-01-29,C0264
48228,V001164,P0233,10,2021-10-06,C0182
48229,V000824,P0452,6,2022-08-18,C0192
48230,V005668,P0297,9,2020-06-23,C0215
48231,V003274,P0295,10,2022-04-01,C0275
48232,V004920,P0213,8,2021-05-02,C0022
48233,V002224,P0286,2,2020-03-31,C0002
48234,V005069,P0417,8,2024-02-03,C0067
48235,V001393,P0043,10,2020-06-06,C0030
48236,V002099,P0248,9,2021-12-21,C0294
48237,V007312,P0505,9,2020-10-18,C0282
48238,V006962,P0536,5,2022-06-13,C0213
48239,V001753,P0505,2,2022-10-07,C0254
48240,V003781,P0337,7,2021-11-10,C0190
48241,V002042,P0012,8,2021-10-28,C0039
48242,V002181,P0555,2,2024-06-27,C0022
48243,V003230,P0578,2,2020-01-17,C0192
48244,V000253,P0441,8,2020-07-26,C0079
48245,V005147,P0531,9,2023-06-06,C0226
48246,V005633,P0491,8,2021-03-19,C0145
48247,V002434,P0509,5,2024-01-06,C0194
48248,V006514,P0255,5,2024-04-21,C0069
48249,V006559,P0026,4,2020-03-09,C0092
48250,V002894,P0177,4,2020-11-30,C0132
48251,V005644,P0388,3,2023-06-12,C0227
48252,V000610,P0540,6,2020-09-19,C0218
48253,V003086,P0068,1,2020-05-24,C0088
48254,V007546,P0540,2,2022-11-17,C0122
48255,V000105,P0579,1,2020-01-30,C0044
48256,V003970,P0188,8,2022-01-02,C0045
48257,V007311,P0364,9,2023-08-27,C0234
48258,V006063,P0450,10,2021-05-25,C0129
48259,V002201,P0213,8,2022-09-21,C0265
48260,V002752,P0399,4,2021-06-25,C0056
48261,V004609,P0039,4,2020-10-26,C0244
48262,V002703,P0228,2,2022-05-03,C0022
48263,V001416,P0162,1,2023-02-24,C0174
48264,V005605,P0072,7,2021-05-27,C0001
48265,V001021,P0019,9,2021-05-20,C0246
48266,V000063,P0235,8,2023-10-26,C0109
48267,V007940,P0300,1,2020-04-17,C0184
48268,V005527,P0228,8,2021-03-23,C0060
48269,V003317,P0202,2,2023-10-20,C0123
48270,V001617,P0583,6,2024-05-27,C0152
48271,V004853,P0161,5,2021-03-12,C0061
48272,V003016,P0331,3,2024-01-06,C0092
48273,V006171,P0445,6,2023-02-02,C0281
48274,V007819,P0053,7,2022-03-28,C0099
48275,V006472,P0012,8,2021-10-24,C0206
48276,V001442,P0598,7,2022-07-14,C0200
48277,V003954,P0304,10,2021-02-05,C0255
48278,V002460,P0077,5,2024-01-08,C0217
48279,V004185,P0279,8,2023-07-29,C0109
48280,V002583,P0344,6,2022-07-11,C0265
48281,V001936,P0108,2,2022-08-04,C0204
48282,V005470,P0553,9,2020-08-12,C0285
48283,V004757,P0276,5,2022-02-14,C0112
48284,V007671,P0063,10,2023-01-06,C0300
48285,V005814,P0161,3,2021-10-28,C0076
48286,V002053,P0257,7,2022-12-14,C0221
48287,V006113,P0428,2,2020-12-12,C0067
48288,V002446,P0093,9,2021-10-28,C0034
48289,V002087,P0151,5,2020-07-05,C0269
48290,V002792,P0232,8,2023-08-03,C0005
48291,V005841,P0286,5,2021-11-30,C0299
48292,V001535,P0022,6,2024-03-04,C0065
48293,V000639,P0478,9,2024-01-20,C0143
48294,V000892,P0591,3,2020-10-24,C0137
48295,V000764,P0349,7,2024-04-09,C0035
48296,V002379,P0251,9,2023-12-18,C0165
48297,V005987,P0274,9,2022-12-12,C0126
48298,V005042,P0591,8,2021-12-22,C0295
48299,V001917,P0036,1,2023-01-17,C0262
48300,V001252,P0565,8,2021-12-31,C0199
48301,V007735,P0458,1,2022-07-28,C0162
48302,V000495,P0279,8,2021-02-16,C0092
48303,V003516,P0316,9,2020-12-13,C0031
48304,V001880,P0251,6,2020-11-10,C0244
48305,V006143,P0557,1,2021-03-02,C0178
48306,V006549,P0563,8,2022-11-11,C0164
48307,V003095,P0230,2,2021-12-27,C0154
48308,V002849,P0004,1,2023-03-27,C0285
48309,V007324,P0135,2,2021-01-20,C0267
48310,V001992,P0509,3,2023-02-19,C0033
48311,V000121,P0572,4,2021-03-02,C0228
48312,V001549,P0020,9,2023-10-18,C0054
48313,V004446,P0509,7,2023-10-18,C0263
48314,V004808,P0057,2,2023-12-07,C0148
48315,V003523,P0323,1,2022-02-23,C0263
48316,V002630,P0099,9,2022-01-18,C0116
48317,V002436,P0546,9,2022-02-28,C0186
48318,V000251,P0112,7,2023-03-08,C0152
48319,V002003,P0339,6,2022-01-02,C0001
48320,V002175,P0333,8,2023-04-19,C0036
48321,V006778,P0377,5,2020-07-23,C0286
48322,V003061,P0550,6,2022-08-26,C0140
48323,V005835,P0285,8,2023-03-21,C0092
48324,V001901,P0009,1,2023-12-16,C0079
48325,V006424,P0407,9,2021-03-30,C0034
48326,V004005,P0159,8,2023-12-09,C0192
48327,V004304,P0061,8,2023-12-16,C0140
48328,V000761,P0378,3,2022-03-07,C0067
48329,V001958,P0306,7,2022-03-04,C0092
48330,V000403,P0245,2,2021-04-30,C0154
48331,V002223,P0565,4,2023-09-06,C0061
48332,V000189,P0181,4,2023-07-07,C0184
48333,V004127,P0044,1,2022-12-23,C0269
48334,V003437,P0081,2,2020-02-25,C0160
48335,V002990,P0164,7,2022-11-14,C0192
48336,V000793,P0035,8,2022-06-22,C0228
48337,V002566,P0338,9,2020-08-17,C0195
48338,V004327,P0319,5,2023-03-23,C0263
48339,V005804,P0347,10,2023-07-26,C0212
48340,V007928,P0437,3,2022-02-28,C0144
48341,V007761,P0093,6,2024-02-29,C0106
48342,V002204,P0268,7,2021-02-19,C0071
48343,V006762,P0558,1,2022-01-19,C0265
48344,V003699,P0193,6,2023-12-02,C0133
48345,V005124,P0174,1,2024-01-06,C0282
48346,V000894,P0418,9,2023-04-15,C0137
48347,V007719,P0291,4,2023-06-05,C0001
48348,V005398,P0174,6,2020-02-17,C0264
48349,V005310,P0295,3,2024-02-22,C0226
48350,V003605,P0246,1,2020-01-16,C0156
48351,V000844,P0498,9,2023-12-16,C0269
48352,V003237,P0598,7,2021-09-12,C0226
48353,V005837,P0083,1,2020-07-03,C0214
